"","punk","bid","bid_withdrawn","offer","offer_withdrawn","transfer","unwrap","wrap","largest_bid","sold_price","sold_date","last_sold_price"
"5456",1193,2,1,7,0,1,0,0,"2170000","2380000",2021-11-08,"1040000"
"5457",1193,2,2,2,0,1,0,0,"261620","1040000",2021-08-06,"8176"
"5458",1193,8,5,1,0,0,0,0,"720","8176",2020-09-15,"NA"
"5459",1194,5,5,22,2,2,0,0,"215522","1370000",2021-11-08,"125962"
"5460",1194,3,3,1,0,0,0,0,"4031","125962",2021-04-11,"15"
"5461",1194,5,1,0,0,0,0,0,"66","15",2017-09-30,"NA"
"5462",1195,3,2,5,0,2,0,0,"426407","453758",2021-11-08,"NA"
"5463",1196,2,2,15,2,0,0,0,"731634","738494",2021-11-08,"487085"
"5464",1196,2,1,1,0,0,0,0,"376990","487085",2021-08-27,"NA"
"5465",1197,5,3,16,0,0,0,0,"392332","395452",2021-11-08,"382405"
"5466",1197,3,1,3,1,0,0,0,"382405","382405",2021-10-03,"53"
"5467",1197,0,0,4,0,0,0,0,NA,"53",2019-08-09,"NA"
"5468",1198,1,1,43,1,3,0,0,"538835","592180",2021-11-08,"246684"
"5469",1198,1,1,2,0,0,0,0,"151973","246684",2021-08-06,"129048"
"5470",1198,0,0,2,0,0,0,0,NA,"129048",2021-08-01,"45110"
"5471",1198,0,0,2,0,0,0,0,NA,"45110",2021-03-01,"40614"
"5472",1198,2,1,1,0,0,0,0,"45160","40614",2021-02-24,"NA"
"5473",1199,0,0,7,1,0,0,0,NA,"944026",2021-11-08,"812637"
"5474",1199,4,4,8,6,0,0,0,"812637","812637",2021-08-16,"100592"
"5475",1199,7,4,1,0,0,0,0,"78164","100592",2021-03-30,"NA"
"5476",1200,1,1,5,0,0,0,0,"60371","514440",2021-11-08,"NA"
"5477",1201,1,1,4,1,0,0,0,"362194","400739",2021-11-08,"14347"
"5478",1201,0,0,1,0,0,0,0,NA,"14347",2021-02-14,"11674"
"5479",1201,0,0,1,0,1,0,0,NA,"11674",2021-02-13,"NA"
"5480",1202,0,0,1,0,0,0,0,NA,"451192",2021-11-07,"419583"
"5481",1202,1,0,3,1,3,0,0,"424803","419583",2021-11-04,"7574"
"5482",1202,0,0,1,0,0,0,0,NA,"7574",2021-02-01,"848"
"5483",1202,0,0,1,0,0,1,0,NA,"848",2020-09-24,"757"
"5484",1202,0,0,0,0,0,0,0,NA,"757",2020-09-24,"613"
"5485",1202,0,0,0,0,1,0,1,NA,"613",2020-09-22,"NA"
"5486",1203,0,0,1,0,0,0,0,NA,"506578",2021-11-07,"460147"
"5487",1203,2,0,1,0,2,0,0,"460147","460147",2021-11-07,"NA"
"5488",1204,4,3,1,0,1,0,0,"92","468567",2021-11-07,"NA"
"5489",1205,2,2,4,0,0,0,0,"460007","569449",2021-11-07,"446939"
"5490",1205,0,0,2,1,0,0,0,NA,"446939",2021-08-29,"359593"
"5491",1205,2,2,3,0,2,0,0,"66","359593",2021-08-27,"NA"
"5492",1206,1,0,1,0,2,0,0,"462898","468340",2021-11-07,"NA"
"5493",1207,4,4,8,4,0,0,0,"664330","905601",2021-11-07,"145811"
"5494",1207,0,0,1,0,0,0,0,NA,"145811",2021-07-05,"135156"
"5495",1207,0,0,1,0,0,0,0,NA,"135156",2021-05-29,"148243"
"5496",1207,3,2,0,0,1,0,0,"5868","148243",2021-03-20,"NA"
"5497",1208,2,1,3,0,1,0,0,"439576","516828",2021-11-06,"161034"
"5498",1208,0,0,2,0,2,0,0,NA,"161034",2021-08-06,"NA"
"5499",1209,0,0,1,0,0,0,0,NA,"773985",2021-11-06,"712681"
"5500",1209,2,1,3,0,0,0,0,"734612","712681",2021-10-31,"432891"
"5501",1209,8,8,18,1,0,0,0,"87342","432891",2021-08-25,"56567"
"5502",1209,1,0,1,0,0,0,0,"50795","56567",2021-07-26,"NA"
"5503",1210,0,0,5,0,2,0,0,NA,"437854",2021-11-06,"41164"
"5504",1210,0,0,3,0,0,0,0,NA,"41164",2021-03-02,"13811"
"5505",1210,1,0,1,0,0,0,0,"13811","13811",2021-02-05,"11555"
"5506",1210,2,1,3,2,0,0,0,"379","11555",2021-02-05,"63"
"5507",1210,0,0,2,0,1,0,0,NA,"63",2019-02-24,"NA"
"5508",1211,2,2,4,0,0,0,0,"464924","506133",2021-11-06,"444473"
"5509",1211,5,2,1,0,1,0,0,"448606","444473",2021-10-24,"NA"
"5510",1212,0,0,1,0,1,0,0,NA,"455891",2021-11-06,"25"
"5511",1212,0,0,1,0,0,0,0,NA,"25",2018-10-12,"NA"
"5512",1213,0,0,3,0,2,0,0,NA,"437617",2021-11-06,"NA"
"5513",1214,4,2,3,0,0,0,0,"494","399765",2021-11-06,"389076"
"5514",1214,2,0,11,0,2,0,0,"389076","389076",2021-11-04,"NA"
"5515",1215,1,1,3,0,0,0,0,"828534","834676",2021-11-06,"290337"
"5516",1215,3,2,7,0,0,0,0,"251772","290337",2021-08-09,"135983"
"5517",1215,4,1,12,6,0,1,0,"366","135983",2021-03-10,"3453"
"5518",1215,0,0,3,3,1,0,1,NA,"3453",2020-09-28,"86"
"5519",1215,1,1,11,3,1,0,0,"7","86",2019-08-31,"NA"
"5520",1216,1,1,13,0,0,0,0,"452414","574248",2021-11-06,"320069"
"5521",1216,1,1,1,0,0,0,0,"276423","320069",2021-08-25,"181681"
"5522",1216,2,1,4,1,0,0,0,"178178","181681",2021-08-12,"54891"
"5523",1216,1,0,1,0,0,0,0,"55923","54891",2021-05-27,"14587"
"5524",1216,0,0,2,0,0,0,0,NA,"14587",2021-02-16,"11971"
"5525",1216,0,0,4,0,0,0,0,NA,"11971",2021-02-12,"9665"
"5526",1216,0,0,7,2,0,0,0,NA,"9665",2021-02-10,"3484"
"5527",1216,0,0,1,0,1,0,0,NA,"3484",2020-12-27,"NA"
"5528",1217,2,2,7,0,1,0,0,"516680","538920",2021-11-05,"447961"
"5529",1217,2,2,4,0,0,0,0,"417746","447961",2021-10-20,"1872"
"5530",1217,1,1,1,0,0,0,0,"21","1872",2020-10-12,"NA"
"5531",1218,0,0,2,0,0,0,0,NA,"425110",2021-11-05,"NA"
"5532",1219,3,2,9,0,1,0,0,"456430","452917",2021-11-05,"NA"
"5533",1220,0,0,1,0,0,0,0,NA,"533159",2021-11-04,"475137"
"5534",1220,0,0,4,0,0,0,0,NA,"475137",2021-10-31,"453531"
"5535",1220,2,1,27,4,0,0,0,"451931","453531",2021-08-28,"217928"
"5536",1220,0,0,1,0,0,0,0,NA,"217928",2021-08-23,"172746"
"5537",1220,3,2,12,3,0,1,0,"164446","172746",2021-08-22,"716"
"5538",1220,0,0,2,1,2,0,1,NA,"716",2020-09-14,"84"
"5539",1220,0,0,1,0,0,0,0,NA,"84",2019-05-08,"50"
"5540",1220,0,0,2,0,1,0,0,NA,"50",2019-01-19,"83"
"5541",1220,2,2,1,0,0,0,0,"85","83",2017-07-03,"NA"
"5542",1221,1,1,4,0,3,0,0,"159","475035",2021-11-04,"NA"
"5543",1222,1,1,1,0,0,0,0,"518741","518741",2021-11-04,"472302"
"5544",1222,2,1,5,0,0,0,0,"437519","472302",2021-10-29,"437214"
"5545",1222,1,1,11,1,0,0,0,"399244","437214",2021-10-20,"403316"
"5546",1222,0,0,5,1,0,0,0,NA,"403316",2021-09-19,"54255"
"5547",1222,1,1,4,3,1,0,0,"28462","54255",2021-02-21,"3267"
"5548",1222,0,0,4,1,1,1,1,NA,"3267",2020-09-25,"2935"
"5549",1222,0,0,1,0,0,0,0,NA,"2935",2020-09-15,"1314"
"5550",1222,0,0,3,0,0,0,0,NA,"1314",2020-06-28,"NA"
"5551",1223,2,2,18,0,0,0,0,"484909","501631",2021-11-04,"154529"
"5552",1223,1,1,1,0,0,0,0,"99283","154529",2021-08-05,"NA"
"5553",1224,5,2,43,8,2,0,0,"909","432820",2021-11-03,"92573"
"5554",1224,0,0,2,1,0,0,0,NA,"92573",2021-08-05,"36713"
"5555",1224,4,3,2,0,0,0,0,"35767","36713",2021-06-11,"NA"
"5556",1225,0,0,2,0,2,0,0,NA,"0",2021-11-12,"413487"
"5557",1225,3,1,2,0,1,0,0,"413487","413487",2021-11-03,"NA"
"5558",1226,3,1,1,0,2,0,0,"472162","473670",2021-11-03,"NA"
"5559",1227,1,1,5,2,0,0,0,"389798","589522",2021-11-03,"300880"
"5560",1227,0,0,3,0,0,0,0,NA,"300880",2021-09-21,"62917"
"5561",1227,1,1,1,0,1,0,0,"44289","62917",2021-07-30,"NA"
"5562",1228,4,3,12,0,0,0,0,"459044","485089",2021-11-03,"406264"
"5563",1228,3,2,2,0,1,0,0,"385429","406264",2021-10-23,"0"
"5564",1228,0,0,1,0,1,0,0,NA,"0",2021-09-15,"1834"
"5565",1228,0,0,1,0,0,1,0,NA,"1834",2020-10-12,"1782"
"5566",1228,0,0,0,0,0,0,0,NA,"1782",2020-10-03,"458"
"5567",1228,0,0,0,0,1,0,1,NA,"458",2020-09-11,"474"
"5568",1228,0,0,1,0,1,0,0,NA,"474",2020-09-11,"274"
"5569",1228,1,1,4,0,1,0,0,"230","274",2020-06-22,"NA"
"5570",1229,1,0,4,0,1,0,0,"446015","442900",2021-11-03,"67727"
"5571",1229,0,0,1,0,0,0,0,NA,"67727",2021-05-12,"NA"
"5572",1230,6,4,8,1,0,0,0,"809534","815404",2021-11-03,"481518"
"5573",1230,5,3,1,0,0,0,0,"59234","481518",2021-08-24,"NA"
"5574",1231,2,1,12,0,1,0,0,"259618","463087",2021-11-03,"90844"
"5575",1231,0,0,1,0,0,0,0,NA,"90844",2021-08-01,"45692"
"5576",1231,1,1,9,3,4,0,0,"35748","45692",2021-03-20,"22042"
"5577",1231,0,0,1,0,0,0,0,NA,"22042",2021-02-17,"18629"
"5578",1231,0,0,1,0,0,0,0,NA,"18629",2021-02-17,"8764"
"5579",1231,0,0,1,0,0,0,0,NA,"8764",2021-02-06,"NA"
"5580",1232,0,0,13,0,1,0,0,NA,"652447",2021-11-02,"403576"
"5581",1232,6,5,1,0,0,0,0,"48239","403576",2021-09-01,"41"
"5582",1232,2,1,1,0,0,0,0,"29","41",2019-02-24,"NA"
"5583",1233,1,1,3,0,0,0,0,"435","582260",2021-11-02,"413723"
"5584",1233,2,2,8,0,0,0,0,"405958","413723",2021-10-24,"352576"
"5585",1233,0,0,1,0,0,0,0,NA,"352576",2021-09-28,"271371"
"5586",1233,1,1,3,0,0,0,0,"225296","271371",2021-08-27,"251045"
"5587",1233,0,0,1,0,1,0,0,NA,"251045",2021-08-25,"39053"
"5588",1233,0,0,3,1,1,2,1,NA,"39053",2021-04-09,"925"
"5589",1233,0,0,0,0,0,0,0,NA,"925",2020-09-25,"862"
"5590",1233,0,0,0,0,0,0,0,NA,"862",2020-09-24,"758"
"5591",1233,0,0,0,0,0,0,0,NA,"758",2020-09-20,"526"
"5592",1233,0,0,0,0,0,0,0,NA,"526",2020-09-14,"460"
"5593",1233,0,0,0,0,1,0,1,NA,"460",2020-09-11,"379"
"5594",1233,0,1,3,0,1,0,0,NA,"379",2020-09-11,"162"
"5595",1233,1,0,3,0,0,0,0,"50","162",2020-05-22,"125"
"5596",1233,2,1,2,0,1,0,0,"13","125",2020-05-09,"NA"
"5597",1234,0,0,4,1,1,0,0,NA,"540327",2021-11-01,"NA"
"5598",1235,1,1,14,0,0,0,0,"672655","672655",2021-11-01,"265726"
"5599",1235,4,2,2,0,0,0,0,"204837","265726",2021-08-21,"NA"
"5600",1236,0,0,1,0,0,0,0,NA,"423770",2021-11-01,"56296"
"5601",1236,1,1,1,0,0,0,0,"49236","56296",2021-04-16,"33"
"5602",1236,1,0,2,0,0,0,0,"25","33",2018-11-20,"NA"
"5603",1237,1,0,8,0,1,1,1,"455851","455601",2021-11-01,"1852"
"5604",1237,0,0,3,1,2,1,1,NA,"1852",2020-09-27,"412"
"5605",1237,0,0,3,0,0,0,0,NA,"412",2020-05-27,"NA"
"5606",1238,0,0,4,4,0,0,0,NA,"19366",2021-11-01,"135213"
"5607",1238,3,2,8,1,1,0,0,"126198","135213",2021-07-01,"60972"
"5608",1238,0,0,3,0,1,0,0,NA,"60972",2021-02-19,"18150"
"5609",1238,1,1,2,0,0,1,0,"5159","18150",2020-12-23,"5115"
"5610",1238,0,0,3,0,2,2,2,NA,"5115",2020-10-08,"12527"
"5611",1238,0,0,0,0,0,0,0,NA,"12527",2020-09-28,"11502"
"5612",1238,0,1,0,0,1,0,1,NA,"11502",2020-09-19,"7313"
"5613",1238,4,3,2,1,0,0,0,"639","7313",2020-09-15,"NA"
"5614",1239,1,1,10,8,0,0,0,"398757","431148",2021-11-01,"56405"
"5615",1239,3,3,8,0,0,0,0,"6014","56405",2021-04-27,"NA"
"5616",1240,1,2,1,0,0,0,0,"476320","505799",2021-11-01,"455699"
"5617",1240,2,0,6,0,0,0,0,"411776","455699",2021-10-22,"463667"
"5618",1240,1,0,2,0,0,0,0,"464110","463667",2021-10-08,"429636"
"5619",1240,0,0,2,1,1,0,0,NA,"429636",2021-10-05,"185614"
"5620",1240,0,0,2,0,0,0,0,NA,"185614",2021-08-21,"148723"
"5621",1240,0,1,7,3,0,0,0,NA,"148723",2021-08-15,"151328"
"5622",1240,4,3,27,0,1,0,0,"161632","151328",2021-08-10,"112937"
"5623",1240,0,0,3,0,0,0,0,NA,"112937",2021-08-01,"73858"
"5624",1240,0,0,4,2,1,0,0,NA,"73858",2021-07-31,"NA"
"5625",1241,7,6,8,0,0,0,0,"91971","530269",2021-10-31,"NA"
"5626",1242,1,0,2,1,1,0,0,"401447","402962",2021-10-31,"39635"
"5627",1242,2,2,2,0,1,1,0,"38966","39635",2021-07-08,"854"
"5628",1242,0,0,0,0,0,0,0,NA,"854",2020-09-23,"680"
"5629",1242,0,0,0,0,0,0,0,NA,"680",2020-09-22,"458"
"5630",1242,0,0,6,1,1,0,1,NA,"458",2020-09-11,"118"
"5631",1242,1,0,2,0,0,0,0,"118","118",2019-06-21,"NA"
"5632",1243,1,1,2,1,0,0,0,"390730","421543",2021-10-30,"51846"
"5633",1243,1,1,5,0,0,0,0,"49353","51846",2021-07-26,"46955"
"5634",1243,1,0,2,0,2,0,0,"46228","46955",2021-07-25,"NA"
"5635",1244,0,0,13,1,0,0,0,NA,"517944",2021-10-30,"359022"
"5636",1244,0,0,3,0,0,0,0,NA,"359022",2021-08-28,"325125"
"5637",1244,0,0,2,1,0,0,0,NA,"325125",2021-08-28,"38635"
"5638",1244,2,2,1,0,1,0,0,"35423","38635",2021-03-13,"23874"
"5639",1244,0,0,5,4,3,2,2,NA,"23874",2021-02-18,"322"
"5640",1244,0,0,3,1,0,0,0,NA,"322",2020-06-01,"NA"
"5641",1245,0,0,3,2,0,0,0,NA,"495315",2021-10-30,"63489"
"5642",1245,0,1,1,0,0,0,0,NA,"63489",2021-07-30,"50319"
"5643",1245,2,1,3,1,0,0,0,"44199","50319",2021-04-13,"109"
"5644",1245,0,0,1,0,0,0,0,NA,"109",2018-01-14,"NA"
"5645",1246,4,2,2,0,0,0,0,"477977","471522",2021-10-30,"106590"
"5646",1246,1,2,2,0,0,0,0,"95559","106590",2021-05-04,"55927"
"5647",1246,1,0,1,0,1,0,0,"50650","55927",2021-04-16,"NA"
"5648",1247,0,0,1,0,1,0,0,NA,"536829",2021-10-29,"485764"
"5649",1247,5,1,3,0,1,0,0,"485764","485764",2021-10-29,"37"
"5650",1247,0,0,1,0,0,0,0,NA,"37",2017-11-20,"NA"
"5651",1248,1,2,1,0,0,0,0,"5009","611433",2021-10-29,"NA"
"5652",1249,3,2,11,2,1,0,0,"477762","565450",2021-10-29,"162098"
"5653",1249,0,0,2,0,0,0,0,NA,"162098",2021-08-01,"75463"
"5654",1249,0,0,1,0,0,0,0,NA,"75463",2021-04-10,"46199"
"5655",1249,0,0,2,0,0,0,0,NA,"46199",2021-02-21,"24309"
"5656",1249,1,1,1,0,0,0,0,"16028","24309",2021-02-16,"166"
"5657",1249,1,1,6,0,0,0,0,"28","166",2018-01-19,"20"
"5658",1249,1,0,1,0,0,0,0,"24","20",2017-07-15,"NA"
"5659",1250,7,2,6,0,0,0,0,"417971","459114",2021-10-29,"427562"
"5660",1250,3,1,19,3,2,0,0,"427178","427562",2021-10-07,"NA"
"5661",1251,3,2,13,2,0,0,0,"418828","477058",2021-10-29,"10309"
"5662",1251,0,0,2,0,0,0,0,NA,"10309",2021-02-08,"6971"
"5663",1251,0,0,3,2,0,0,0,NA,"6971",2021-01-27,"4908"
"5664",1251,0,0,1,0,1,0,0,NA,"4908",2021-01-11,"NA"
"5665",1252,0,0,1,0,0,0,0,NA,"435276",2021-10-29,"408247"
"5666",1252,2,1,3,0,0,0,0,"47193","408247",2021-10-28,"94"
"5667",1252,0,0,1,0,0,0,0,NA,"94",2017-08-03,"NA"
"5668",1253,2,1,6,0,0,0,0,"450732","470569",2021-10-29,"243659"
"5669",1253,0,0,9,3,0,0,0,NA,"243659",2021-08-23,"53933"
"5670",1253,1,0,1,0,1,0,0,"53300","53933",2021-04-20,"NA"
"5671",1254,0,1,9,8,0,0,0,NA,"346575",2021-08-11,"61170"
"5672",1254,1,0,2,0,0,0,0,"40275","61170",2021-03-03,"9499"
"5673",1254,0,0,1,0,0,0,0,NA,"9499",2020-12-27,"NA"
"5674",1255,1,0,12,4,3,0,0,"480632","506136",2021-10-28,"48041"
"5675",1255,1,0,1,0,1,0,0,"48041","48041",2021-03-15,"NA"
"5676",1256,1,1,6,0,0,0,0,"410913","412813",2021-10-28,"386665"
"5677",1256,1,1,3,0,0,0,0,"372292","386665",2021-10-23,"410956"
"5678",1256,0,0,2,1,0,0,0,NA,"410956",2021-10-14,"224094"
"5679",1256,0,0,1,0,1,2,1,NA,"224094",2021-08-23,"1038"
"5680",1256,0,0,0,0,0,0,0,NA,"1038",2020-09-25,"796"
"5681",1256,1,1,3,2,1,0,1,"109","796",2020-09-24,"NA"
"5682",1257,2,2,12,3,0,0,0,"499286","596192",2021-10-28,"435309"
"5683",1257,0,0,1,0,0,0,0,NA,"435309",2021-08-28,"405751"
"5684",1257,0,0,2,0,0,0,0,NA,"405751",2021-08-28,"85233"
"5685",1257,0,0,2,0,0,1,0,NA,"85233",2021-07-31,"1682"
"5686",1257,0,0,0,0,0,0,0,NA,"1682",2020-09-28,"2194"
"5687",1257,0,0,0,0,1,0,1,NA,"2194",2020-09-15,"940"
"5688",1257,0,0,3,0,0,0,0,NA,"940",2020-09-14,"NA"
"5689",1258,0,0,1,0,0,0,0,NA,"0",2021-10-28,"386038"
"5690",1258,0,0,4,0,0,0,0,NA,"386038",2021-10-28,"50775"
"5691",1258,0,0,4,0,0,0,0,NA,"50775",2021-04-23,"NA"
"5692",1259,0,0,1,0,1,0,0,NA,"601338",2021-10-28,"396275"
"5693",1259,1,1,3,0,1,0,0,"347348","396275",2021-09-16,"324032"
"5694",1259,1,1,2,0,2,0,0,"124868","324032",2021-08-27,"NA"
"5695",1260,0,0,4,1,1,0,0,NA,"520794",2021-10-28,"91133"
"5696",1260,0,0,2,0,0,0,0,NA,"91133",2021-05-04,"59434"
"5697",1260,0,0,1,0,0,0,0,NA,"59434",2021-04-14,"49752"
"5698",1260,1,1,6,0,0,0,0,"45392","49752",2021-04-09,"41771"
"5699",1260,0,0,1,0,1,0,0,NA,"41771",2021-03-12,"14120"
"5700",1260,0,0,1,0,1,0,0,NA,"14120",2021-02-13,"858"
"5701",1260,0,0,1,0,0,0,0,NA,"858",2020-09-23,"808"
"5702",1260,0,0,1,0,0,0,0,NA,"808",2020-09-20,"NA"
"5703",1261,1,1,7,0,0,0,0,"281981","396802",2021-10-28,"391189"
"5704",1261,1,1,21,2,2,0,0,"413556","391189",2021-10-17,"88985"
"5705",1261,0,0,3,0,0,0,0,NA,"88985",2021-08-01,"46802"
"5706",1261,2,3,3,0,0,0,0,"46228","46802",2021-07-25,"38134"
"5707",1261,1,0,4,1,0,0,0,"30996","38134",2021-03-12,"31050"
"5708",1261,1,0,3,0,0,0,0,"31050","31050",2021-03-09,"NA"
"5709",1262,1,0,17,5,4,0,0,"390341","422837",2021-10-28,"13081"
"5710",1262,1,1,1,0,1,0,0,"8572","13081",2021-01-27,"NA"
"5711",1263,0,0,1,0,0,0,0,NA,"557445",2021-10-27,"NA"
"5712",1264,2,2,4,0,0,0,0,"480042","498760",2021-10-27,"395296"
"5713",1264,0,0,1,0,0,0,0,NA,"395296",2021-09-16,"38016"
"5714",1264,0,0,1,0,0,0,0,NA,"38016",2021-02-25,"37345"
"5715",1264,0,0,2,0,0,0,0,NA,"37345",2021-02-24,"24644"
"5716",1264,0,0,1,0,0,0,0,NA,"24644",2021-02-23,"16163"
"5717",1264,0,0,1,0,2,1,1,NA,"16163",2021-02-15,"61"
"5718",1264,0,0,1,0,0,0,0,NA,"61",2019-05-06,"NA"
"5719",1265,0,0,1,0,0,0,0,NA,"0",2021-11-10,"0"
"5720",1265,0,0,3,2,1,1,1,NA,"0",2021-11-10,"380300"
"5721",1265,0,0,4,0,0,0,0,NA,"380300",2021-10-27,"374849"
"5722",1265,3,3,4,0,0,0,0,"372463","374849",2021-10-23,"253791"
"5723",1265,4,3,2,0,1,0,0,"250114","253791",2021-09-13,"0"
"5724",1265,0,0,1,0,2,2,2,NA,"0",2021-07-30,"76034"
"5725",1265,0,0,1,0,0,0,0,NA,"76034",2021-05-03,"76668"
"5726",1265,0,0,7,0,0,0,0,NA,"76668",2021-05-03,"55987"
"5727",1265,1,1,4,1,1,0,0,"2107","55987",2021-04-21,"NA"
"5728",1266,3,2,4,1,0,0,0,"58128","396522",2021-10-27,"37646"
"5729",1266,1,1,15,2,0,0,0,"38361","37646",2021-03-23,"40218"
"5730",1266,4,4,1,0,0,0,0,"39382","40218",2021-03-15,"32662"
"5731",1266,0,0,3,0,0,0,0,NA,"32662",2021-03-09,"22227"
"5732",1266,0,0,1,0,0,0,0,NA,"22227",2021-02-17,"15023"
"5733",1266,0,0,1,0,0,0,0,NA,"15023",2021-02-16,"NA"
"5734",1267,2,0,3,1,1,0,0,"362157","379900",2021-10-27,"0"
"5735",1267,0,0,2,0,1,0,0,NA,"0",2021-09-15,"1686"
"5736",1267,1,0,1,0,0,1,0,"1759","1686",2020-10-17,"2201"
"5737",1267,0,0,0,0,0,0,0,NA,"2201",2020-09-30,"2131"
"5738",1267,0,0,0,0,0,0,0,NA,"2131",2020-09-30,"2128"
"5739",1267,0,0,2,0,1,1,1,NA,"2128",2020-09-29,"1122"
"5740",1267,0,0,0,0,1,0,1,NA,"1122",2020-09-27,"1062"
"5741",1267,0,0,1,0,0,1,0,NA,"1062",2020-09-27,"1065"
"5742",1267,0,0,0,0,0,0,0,NA,"1065",2020-09-26,"1016"
"5743",1267,0,0,0,0,0,0,0,NA,"1016",2020-09-25,"948"
"5744",1267,0,0,0,0,0,0,0,NA,"948",2020-09-24,"865"
"5745",1267,0,0,0,0,1,0,1,NA,"865",2020-09-24,"NA"
"5746",1268,3,2,1,0,0,0,0,"95621","2e+06",2021-10-27,"74"
"5747",1268,1,1,5,1,0,0,0,"55","74",2017-08-09,"45"
"5748",1268,6,1,7,0,0,0,0,"45","45",2017-08-01,"NA"
"5749",1269,2,1,3,1,0,0,0,"501521","621671",2021-10-27,"481813"
"5750",1269,0,1,5,0,1,0,0,NA,"481813",2021-08-27,"150205"
"5751",1269,2,0,1,0,4,3,3,"2","150205",2021-07-29,"NA"
"5752",1270,1,0,8,1,4,0,0,"1460000","1460000",2021-10-26,"107116"
"5753",1270,2,2,8,6,0,0,0,"99521","107116",2021-03-05,"4919"
"5754",1270,0,0,1,1,1,1,1,NA,"4919",2020-10-05,"4493"
"5755",1270,0,0,2,1,1,1,1,NA,"4493",2020-09-29,"379"
"5756",1270,0,0,4,0,1,0,0,NA,"379",2020-05-10,"191"
"5757",1270,0,0,1,0,0,0,0,NA,"191",2020-04-25,"NA"
"5758",1271,6,6,24,13,14,6,6,"5652","484381",2021-10-26,"2845"
"5759",1271,3,3,6,2,1,0,0,"56","2845",2020-09-29,"65"
"5760",1271,1,0,3,1,0,0,0,"43","65",2018-10-02,"38"
"5761",1271,0,0,1,0,0,0,0,NA,"38",2017-11-22,"NA"
"5762",1272,0,0,17,2,0,0,0,NA,"477253",2021-10-26,"222205"
"5763",1272,0,0,4,0,0,0,0,NA,"222205",2021-08-23,"85309"
"5764",1272,0,0,1,0,0,0,0,NA,"85309",2021-07-31,"70790"
"5765",1272,1,1,1,0,0,0,0,"33559","70790",2021-07-30,"36657"
"5766",1272,1,1,5,0,0,0,0,"27688","36657",2021-06-28,"NA"
"5767",1273,2,3,3,0,0,0,0,"427599","410989",2021-10-26,"287"
"5768",1273,1,0,3,0,1,0,0,"237","287",2020-06-09,"68"
"5769",1273,0,0,2,1,0,0,0,NA,"68",2017-07-20,"NA"
"5770",1274,5,1,2,0,1,0,0,"976","1520000",2021-10-26,"NA"
"5771",1275,1,0,4,1,1,0,0,"391069","412562",2021-10-25,"36929"
"5772",1275,1,1,3,0,1,0,0,"8562","36929",2021-02-20,"NA"
"5773",1276,0,0,1,0,0,0,0,NA,"0",2021-12-15,"0"
"5774",1276,0,0,9,0,1,0,0,NA,"0",2021-12-15,"399230"
"5775",1276,1,1,20,1,0,0,0,"304412","399230",2021-10-25,"185239"
"5776",1276,0,0,42,7,0,0,0,NA,"185239",2021-08-23,"115799"
"5777",1276,0,0,1,0,1,0,0,NA,"115799",2021-04-20,"472"
"5778",1276,1,0,3,0,0,0,0,"472","472",2020-08-28,"200"
"5779",1276,1,1,2,1,0,0,0,"43","200",2020-05-13,"NA"
"5780",1277,8,5,16,1,0,0,0,"414876","683342",2021-10-25,"249551"
"5781",1277,1,0,2,0,0,0,0,"249551","249551",2021-08-05,"215831"
"5782",1277,0,0,26,2,0,0,0,NA,"215831",2021-08-04,"242131"
"5783",1277,0,0,1,0,0,0,0,NA,"242131",2021-04-29,"153873"
"5784",1277,1,2,1,0,0,0,0,"91552","153873",2021-03-21,"76110"
"5785",1277,1,0,2,0,1,0,0,"55020","76110",2021-02-18,"12624"
"5786",1277,0,0,1,0,1,1,1,NA,"12624",2020-12-24,"1789"
"5787",1277,0,0,4,1,0,0,0,NA,"1789",2020-09-14,"613"
"5788",1277,0,0,1,0,0,0,0,NA,"613",2020-05-25,"193"
"5789",1277,2,1,1,0,0,0,0,"13","193",2020-04-27,"NA"
"5790",1278,6,5,12,1,0,0,0,"90582","594430",2021-10-25,"3107"
"5791",1278,5,0,1,1,1,1,1,"36","3107",2020-10-16,"NA"
"5792",1279,0,0,4,0,0,0,0,NA,"0",2021-11-11,"393198"
"5793",1279,0,0,5,1,3,0,0,NA,"393198",2021-10-25,"28092"
"5794",1279,0,0,4,0,0,0,0,NA,"28092",2021-02-19,"14524"
"5795",1279,1,0,2,0,0,0,0,"14078","14524",2021-02-13,"10020"
"5796",1279,1,0,1,0,0,0,0,"9967","10020",2021-02-06,"NA"
"5797",1280,3,3,6,1,0,0,0,"355616","392899",2021-10-25,"375904"
"5798",1280,1,1,3,0,0,0,0,"387941","375904",2021-10-21,"138091"
"5799",1280,0,0,1,0,0,0,0,NA,"138091",2021-08-06,"44910"
"5800",1280,0,0,3,0,2,2,2,NA,"44910",2021-04-24,"34638"
"5801",1280,2,1,1,0,0,0,0,"34638","34638",2021-03-02,"NA"
"5802",1281,5,4,92,8,3,3,3,"919375","913524",2021-10-25,"191530"
"5803",1281,2,2,4,2,0,0,0,"169129","191530",2021-07-09,"478"
"5804",1281,4,3,4,1,0,0,0,"480","478",2020-05-19,"234"
"5805",1281,1,1,3,0,0,0,0,"96","234",2019-05-18,"61"
"5806",1281,1,1,1,0,1,0,0,"33","61",2018-08-06,"15"
"5807",1281,1,0,2,0,0,0,0,"14","15",2017-09-30,"NA"
